naive_sub_mean,naive_depth_mean,naive_sub_median,naive_depth_median,naive_sub_max,naive_depth_max,simple_sub_mean,simple_depth_mean,simple_sub_median,simple_depth_median,simple_sub_max,simple_depth_max
382.5625,25.0,238.0,27.0,2506,36,10.171875,4.09375,11.0,4.0,25,7
381.546875,24.875,243.0,27.0,2506,36,10.046875,4.046875,11.0,4.0,25,7
378.546875,24.765625,243.0,27.0,2506,36,9.859375,3.984375,10.0,4.0,25,7
387.21875,24.875,262.0,27.5,2506,36,9.90625,3.953125,10.0,4.0,25,7
389.765625,25.140625,262.0,27.5,2506,36,9.921875,3.9375,11.0,4.0,25,7
391.8125,25.25,262.0,28.0,2506,36,10.296875,4.046875,11.0,4.0,25,7
398.421875,25.140625,262.0,28.0,2506,36,10.265625,4.03125,11.0,4.0,25,7
394.578125,25.109375,262.0,28.0,2506,36,10.5625,4.125,12.0,5.0,25,7
403.171875,25.171875,262.0,28.0,2506,36,10.4375,4.109375,12.0,5.0,25,7
411.4375,25.5,283.0,28.0,2506,36,10.828125,4.234375,12.0,5.0,25,7
406.109375,25.390625,266.0,28.5,2506,36,10.84375,4.25,12.0,5.0,25,7
447.40625,25.1875,283.0,29.0,3007,36,10.734375,4.203125,12.0,5.0,25,7
448.0625,25.046875,285.0,28.5,3007,36,10.71875,4.21875,11.5,4.5,25,7
461.9375,25.234375,289.0,28.5,3007,36,10.65625,4.1875,11.5,4.5,25,7
458.71875,25.0,289.0,28.0,3007,36,10.421875,4.140625,11.0,4.0,25,7
473.453125,25.125,289.0,28.5,3007,36,10.359375,4.125,11.0,4.0,25,7
454.21875,25.03125,289.0,28.5,3007,36,10.3125,4.125,11.0,4.0,25,7
453.484375,25.015625,287.5,28.5,3007,36,10.34375,4.125,11.0,4.0,25,7
457.03125,24.859375,285.0,28.5,3007,36,10.390625,4.125,11.0,4.0,25,7
451.5,24.859375,283.0,29.0,3007,36,10.609375,4.1875,11.5,4.5,25,7
455.15625,25.125,285.0,29.0,3007,36,10.78125,4.234375,12.0,5.0,25,7
453.640625,25.0625,283.0,29.0,3007,36,10.828125,4.234375,12.0,5.0,25,7
420.546875,24.6875,265.0,29.0,3007,36,10.828125,4.234375,12.0,5.0,25,7
425.34375,24.9375,272.0,29.0,3007,36,10.734375,4.21875,12.0,4.5,25,7
427.375,24.96875,279.0,29.0,3007,36,10.828125,4.234375,12.0,4.5,25,7
387.0625,25.0,282.0,28.5,2506,38,10.8125,4.25,12.0,5.0,25,7
374.953125,24.53125,270.0,27.5,2506,38,10.734375,4.234375,12.0,5.0,25,7
355.453125,24.328125,253.0,27.5,2506,38,10.65625,4.21875,12.0,4.5,25,7
350.25,24.203125,235.5,27.0,2506,38,10.5,4.171875,12.0,4.0,25,7
354.515625,24.609375,235.5,27.0,2506,38,10.875,4.296875,12.0,5.0,25,7
409.953125,24.703125,253.0,27.5,3670,38,11.09375,4.359375,12.0,5.0,25,7
417.859375,25.0,270.0,28.0,3670,38,11.1875,4.359375,12.0,5.0,25,7
401.703125,24.578125,253.0,27.5,3670,38,10.953125,4.296875,12.0,4.0,25,7
401.078125,24.453125,253.0,27.0,3670,38,10.84375,4.265625,12.0,4.0,25,7
404.921875,24.734375,269.0,27.5,3670,38,11.078125,4.328125,12.0,4.0,25,7
403.5625,25.046875,269.0,27.5,3670,38,11.0625,4.328125,12.0,4.5,25,7
399.984375,24.984375,253.0,27.5,3670,38,10.9375,4.3125,12.0,5.0,25,7
382.296875,24.78125,243.0,27.0,3670,38,10.859375,4.3125,12.0,4.5,25,7
378.984375,24.4375,243.0,26.5,3670,38,10.6875,4.265625,12.0,4.0,25,7
385.875,24.65625,253.0,27.0,3670,38,10.96875,4.3125,12.0,5.0,25,7
390.515625,25.046875,264.0,27.0,3670,38,11.078125,4.34375,12.5,5.0,25,7
383.40625,24.953125,264.0,27.0,3670,38,11.109375,4.34375,12.5,5.0,25,7
381.75,25.109375,264.0,27.0,3670,38,11.0,4.34375,12.0,5.0,25,7
386.8125,25.171875,270.0,27.0,3670,38,11.234375,4.390625,12.5,5.0,25,7
391.1875,25.25,276.0,27.0,3670,38,11.375,4.453125,13.0,5.0,25,7
403.578125,26.03125,282.0,28.0,3670,38,11.546875,4.5,13.0,5.0,25,7
402.484375,26.078125,282.0,28.0,3670,38,11.703125,4.546875,13.0,5.0,25,7
401.90625,26.3125,282.0,28.5,3670,38,11.515625,4.515625,13.0,5.0,25,7
410.546875,26.5,284.0,29.0,3670,38,11.421875,4.484375,13.0,5.0,25,7
405.8125,26.515625,284.0,29.0,3670,38,11.359375,4.5,13.0,5.0,25,7
418.828125,26.546875,284.0,29.0,3670,38,11.03125,4.40625,13.0,5.0,25,7
416.625,26.46875,283.0,29.0,3670,37,10.953125,4.375,13.0,5.0,25,7
409.296875,25.96875,279.0,28.5,3670,37,10.875,4.359375,13.0,5.0,25,7
407.875,25.859375,279.0,28.5,3670,37,10.8125,4.3125,13.0,5.0,25,7
521.015625,26.203125,285.0,29.0,7237,39,10.765625,4.3125,12.5,5.0,25,7
524.625,26.109375,285.0,29.0,7237,39,10.5,4.21875,12.0,5.0,25,7
559.109375,26.359375,285.0,29.0,7237,40,10.3125,4.1875,12.0,5.0,17,6
544.140625,26.0,279.0,27.5,7237,40,10.28125,4.1875,12.0,5.0,17,6
550.328125,26.515625,283.0,28.5,7237,40,10.625,4.28125,12.0,5.0,17,6
597.90625,27.078125,287.5,29.0,7237,40,10.59375,4.28125,12.0,5.0,17,6
595.390625,27.046875,287.5,29.0,7237,40,10.328125,4.1875,12.0,5.0,17,6
596.25,27.25,290.0,29.0,7237,40,10.296875,4.1875,12.0,5.0,17,6
693.171875,27.515625,290.0,29.0,7237,43,10.21875,4.171875,11.5,5.0,17,6
749.046875,27.375,290.0,29.0,7237,43,10.015625,4.125,10.0,4.5,17,6
743.265625,27.140625,287.5,29.0,7237,43,9.953125,4.109375,10.0,4.0,17,6
747.609375,26.703125,287.5,29.0,7237,43,9.875,4.0625,10.0,4.0,17,6
755.21875,26.765625,312.5,29.0,7237,43,9.78125,4.046875,9.0,4.0,17,6
755.15625,26.796875,339.0,29.0,7237,43,9.640625,3.984375,9.0,4.0,17,6
760.5,26.5625,310.0,29.0,7237,43,9.453125,3.921875,9.0,4.0,17,6
759.015625,26.53125,291.5,29.0,7237,43,9.453125,3.90625,9.0,4.0,17,6
753.4375,26.453125,291.5,29.0,7237,43,9.359375,3.875,9.0,4.0,17,6
775.21875,26.390625,316.5,29.0,7237,43,9.421875,3.890625,9.0,4.0,17,6
802.0625,26.578125,316.5,29.0,7237,43,9.609375,3.9375,9.0,4.0,17,6
801.328125,26.390625,316.5,29.0,7237,43,9.59375,3.90625,10.0,4.0,17,6
818.0625,26.3125,316.5,29.0,7237,43,9.390625,3.84375,9.0,4.0,17,6
809.921875,26.09375,283.0,29.0,7237,43,9.4375,3.828125,9.0,4.0,17,6
868.703125,26.25,283.0,29.0,7237,43,9.59375,3.875,10.0,4.0,17,6
854.0,26.25,277.5,28.5,7237,43,9.640625,3.90625,10.0,4.0,17,6
817.59375,26.46875,283.0,29.0,7237,43,9.859375,3.96875,11.0,4.0,17,6
824.53125,26.6875,310.0,29.0,7237,43,9.921875,4.0,11.0,4.0,17,6
928.09375,27.0625,356.5,29.0,7237,43,9.84375,3.953125,11.0,4.0,17,6
943.296875,27.0625,381.0,29.0,7237,43,10.0,4.0,11.5,4.5,17,6
804.328125,26.671875,331.5,29.0,6524,43,10.0,4.0,11.5,4.5,17,6
724.875,26.34375,331.5,29.0,6524,43,10.296875,4.109375,12.0,5.0,17,6
734.578125,26.578125,356.5,29.0,6524,43,10.046875,4.0,11.5,4.5,17,6
665.359375,26.15625,356.5,29.0,4054,40,9.96875,3.96875,12.0,5.0,17,6
670.625,26.6875,356.5,29.0,4054,40,10.21875,4.0625,12.0,5.0,17,6
667.046875,26.671875,308.0,29.0,4054,40,9.90625,3.953125,11.5,4.5,17,6
766.34375,26.71875,308.0,29.0,6868,43,9.875,3.9375,12.5,5.0,17,6
763.40625,26.75,291.0,29.0,6868,43,9.96875,3.96875,12.5,5.0,17,6
762.6875,26.828125,291.0,29.0,6868,43,9.96875,3.96875,12.5,5.0,17,6
743.625,26.765625,291.0,29.0,6868,43,10.078125,4.015625,12.5,5.0,17,6
699.171875,26.734375,291.0,29.0,4054,40,10.046875,4.015625,11.5,4.5,17,6
672.0625,26.328125,273.5,28.0,4054,40,9.984375,4.015625,11.5,4.5,17,6
669.25,26.140625,273.5,28.0,4054,40,10.0625,4.046875,11.5,4.5,21,7
680.15625,26.65625,277.5,28.5,4054,40,10.265625,4.109375,12.5,5.0,21,7
678.515625,26.453125,277.5,28.5,4054,40,10.234375,4.09375,13.0,5.0,21,7
670.203125,26.109375,273.5,28.0,4054,40,9.859375,3.984375,11.5,4.5,17,6
686.5,26.234375,277.0,28.5,4054,40,9.859375,3.984375,11.5,4.5,17,6
709.4375,26.609375,277.0,29.0,4054,40,10.5,4.1875,13.0,5.0,25,7
712.34375,26.828125,283.0,29.0,4054,40,10.4375,4.171875,12.5,5.0,25,7
708.140625,26.40625,283.0,29.0,4054,40,10.15625,4.078125,11.5,4.5,25,7
707.671875,26.4375,283.0,29.0,4054,40,10.125,4.078125,11.5,4.5,25,7
710.6875,26.640625,283.0,29.0,4054,40,10.0,4.046875,10.0,4.0,25,7
695.375,26.625,277.0,29.0,4054,40,9.84375,4.0,9.0,4.0,25,7
751.15625,27.4375,293.0,29.5,4054,40,9.953125,4.015625,9.0,4.0,25,7
751.203125,27.28125,293.0,29.0,4054,40,9.984375,4.015625,10.0,4.0,25,7
742.140625,26.359375,275.5,28.5,4054,40,9.78125,3.953125,10.0,4.0,25,7
741.5625,26.328125,307.5,28.5,4054,40,9.90625,4.0,11.5,4.5,25,7
806.390625,26.203125,273.0,27.5,6480,43,9.875,3.984375,11.5,4.5,25,7
813.046875,26.28125,307.5,28.0,6480,43,9.75,3.953125,9.0,4.0,25,7
814.546875,26.484375,307.5,28.0,6480,43,9.78125,3.984375,10.0,4.0,25,7
839.21875,26.75,334.5,28.0,6480,43,10.0,4.078125,11.5,4.5,25,7
851.4375,26.75,334.5,28.0,6480,43,10.453125,4.234375,12.5,5.0,25,7
843.953125,26.65625,307.5,28.0,6480,43,10.421875,4.234375,12.5,5.0,25,7
836.46875,26.25,273.0,28.0,6480,43,10.25,4.171875,12.5,5.0,25,7
788.90625,25.359375,235.0,27.0,6480,43,10.046875,4.109375,11.5,4.5,25,7
763.71875,25.078125,235.0,27.0,6480,43,10.109375,4.109375,11.5,4.5,25,7
784.046875,25.328125,253.5,27.5,6480,43,10.359375,4.15625,11.5,4.5,25,7
843.46875,25.328125,253.5,28.0,6480,43,10.40625,4.15625,12.5,5.0,25,7
849.765625,26.015625,260.5,28.5,6480,43,10.5625,4.203125,13.0,5.0,25,7
813.390625,25.6875,249.0,27.5,6480,43,10.640625,4.21875,13.0,5.0,25,7
803.890625,25.625,249.0,27.5,6480,43,10.828125,4.25,13.0,5.0,25,7
808.109375,26.078125,249.5,27.5,6480,43,11.0625,4.34375,13.0,5.0,25,7
802.9375,25.875,242.5,27.0,6480,43,11.0,4.34375,13.0,5.0,25,7
798.9375,25.453125,235.0,27.0,6480,43,11.21875,4.40625,13.0,5.0,25,7
810.625,25.734375,249.0,27.0,6480,43,11.28125,4.4375,13.0,5.0,25,7
811.265625,25.765625,249.0,27.0,6480,43,11.1875,4.40625,12.5,5.0,25,7
835.375,25.84375,249.0,27.0,6480,43,11.171875,4.421875,12.5,5.0,25,7
842.875,25.859375,249.0,27.5,6480,43,11.234375,4.421875,13.0,5.0,25,7
854.890625,26.21875,260.5,28.0,6480,43,11.328125,4.4375,13.0,5.0,25,7
779.375,26.078125,260.5,28.0,5824,42,11.515625,4.453125,12.5,5.0,29,7
808.296875,26.125,268.5,28.0,5824,42,11.3125,4.390625,11.5,4.5,29,7
879.890625,26.265625,311.5,28.5,5824,42,11.34375,4.390625,11.5,4.5,29,7
859.609375,25.890625,261.5,28.0,5824,42,11.1875,4.34375,11.0,4.0,29,7
849.046875,26.078125,261.5,28.0,5824,42,11.46875,4.390625,11.5,4.5,29,7
848.75,25.96875,261.5,28.0,5824,42,11.484375,4.375,12.5,5.0,29,7
822.890625,25.84375,261.5,28.0,5824,42,11.484375,4.375,12.5,5.0,29,7
823.40625,25.953125,261.5,28.0,5824,42,11.5625,4.375,12.5,5.0,29,7
828.59375,25.984375,284.5,28.0,5824,42,11.21875,4.328125,12.5,5.0,25,7
858.4375,26.34375,289.0,28.5,5824,42,11.328125,4.34375,12.5,5.0,25,7
831.125,26.234375,284.5,28.0,5824,42,11.296875,4.359375,12.5,5.0,25,7
825.171875,26.0,284.5,28.0,5824,42,11.203125,4.3125,12.5,5.0,25,7
819.375,25.9375,258.0,28.0,5824,42,11.421875,4.359375,13.0,5.0,25,7
843.03125,26.53125,284.5,28.0,5824,42,11.6875,4.4375,13.0,5.0,25,7
842.3125,26.546875,284.5,28.5,5824,42,11.6875,4.453125,13.0,5.0,25,7
892.28125,26.984375,289.0,29.0,5824,42,11.8125,4.484375,13.0,5.0,25,7
927.71875,27.171875,305.5,29.5,5824,42,11.59375,4.40625,13.0,5.0,25,7
889.390625,27.203125,328.0,29.5,5824,42,11.375,4.359375,13.0,5.0,25,7
859.28125,27.109375,328.0,29.0,5824,42,11.5,4.390625,13.0,5.0,25,7
855.015625,26.828125,328.0,29.0,5824,42,11.40625,4.375,13.0,5.0,25,7
843.21875,26.8125,312.5,29.0,5824,42,11.34375,4.359375,13.0,5.0,25,7
890.640625,27.015625,363.5,29.5,5824,42,11.359375,4.359375,13.0,5.0,25,7
863.890625,26.5625,312.5,29.0,5824,39,11.296875,4.34375,13.0,5.0,25,7
866.265625,26.78125,312.5,29.0,5824,39,11.5,4.390625,13.0,5.0,25,7
845.46875,26.515625,289.0,28.5,5824,39,11.53125,4.421875,13.0,5.0,25,7
855.53125,27.03125,312.5,28.5,5824,39,11.796875,4.515625,13.0,5.0,25,7
808.546875,26.90625,289.0,28.5,5824,39,11.984375,4.5625,13.0,5.0,25,7
781.75,26.953125,284.5,28.5,5824,39,11.765625,4.515625,13.0,5.0,25,7
773.296875,26.828125,274.5,28.0,5824,39,11.484375,4.453125,13.0,5.0,25,7
775.1875,27.0,274.5,28.5,5824,39,11.546875,4.4375,13.0,5.0,25,7
696.4375,26.765625,274.5,28.0,5824,39,11.546875,4.4375,13.0,5.0,25,7
793.703125,26.71875,264.5,28.0,8445,41,11.359375,4.390625,13.0,5.0,25,7
807.328125,26.6875,264.5,28.5,8445,41,11.359375,4.390625,13.0,5.0,25,7
816.0625,26.609375,274.5,28.5,8445,41,11.125,4.3125,13.0,5.0,25,7
878.796875,26.8125,284.5,29.0,8445,41,11.140625,4.328125,13.0,5.0,25,7
902.078125,27.390625,312.5,29.0,8445,41,11.03125,4.296875,13.0,5.0,25,7
900.5625,27.34375,312.5,29.0,8445,41,11.078125,4.328125,13.0,5.0,25,7
891.234375,27.4375,289.0,29.0,8445,41,11.1875,4.375,13.0,5.0,25,7
896.375,27.65625,289.0,29.0,8445,41,11.46875,4.421875,13.0,5.0,25,7
773.03125,27.34375,289.0,29.0,5824,39,11.5625,4.453125,13.0,5.0,25,7
808.3125,27.171875,289.0,29.0,5824,39,11.734375,4.46875,13.0,5.0,25,7
795.234375,27.140625,289.0,29.0,5824,39,11.765625,4.484375,13.0,5.0,25,7
783.34375,26.84375,274.5,28.5,5824,39,11.640625,4.453125,13.0,5.0,25,7
803.3125,26.875,274.5,28.5,5824,39,11.796875,4.5,13.0,5.0,25,7
908.0625,26.96875,274.5,28.5,7304,39,11.546875,4.453125,13.0,5.0,25,7
903.5,26.6875,261.5,28.0,7304,39,11.578125,4.453125,13.0,5.0,25,7
817.375,26.515625,261.5,28.0,7304,39,11.859375,4.53125,13.0,5.0,25,7
816.046875,26.0625,271.5,27.5,7304,39,11.828125,4.53125,13.0,5.0,25,7
816.5,26.15625,271.5,27.5,7304,39,11.8125,4.515625,13.0,5.0,25,7
807.484375,26.15625,269.5,27.5,7304,39,11.4375,4.4375,13.0,5.0,25,7
821.765625,26.296875,286.0,27.5,7304,39,11.375,4.421875,13.0,5.0,25,7
843.140625,26.359375,289.0,27.5,7304,39,11.3125,4.40625,13.0,5.0,25,7
840.421875,26.296875,289.0,27.0,7304,39,11.34375,4.421875,13.0,5.0,25,7
819.484375,26.125,289.0,27.0,7304,39,11.171875,4.375,13.0,5.0,25,7
926.703125,26.359375,319.0,27.5,7304,39,11.125,4.359375,13.0,5.0,25,7
901.421875,26.203125,319.0,27.0,7304,39,11.1875,4.375,13.0,5.0,25,7
902.21875,26.34375,319.0,27.0,7304,39,11.140625,4.359375,13.0,5.0,25,7
908.625,26.53125,341.0,27.0,7304,39,11.234375,4.40625,13.0,5.0,25,7
913.796875,26.671875,341.0,27.0,7304,39,11.203125,4.40625,13.0,5.0,25,7
804.0,26.28125,319.0,27.0,7304,39,11.046875,4.359375,13.0,5.0,25,7
817.578125,26.5625,334.5,27.0,7304,39,11.109375,4.375,13.0,5.0,25,7
823.90625,26.953125,334.5,27.5,7304,39,11.453125,4.46875,13.0,5.0,25,7
829.5625,27.0625,334.5,27.5,7304,39,11.359375,4.4375,13.0,5.0,25,7
857.453125,27.0,341.0,27.5,7304,39,11.296875,4.421875,13.0,5.0,25,7
856.421875,26.8125,341.0,27.5,7304,39,10.984375,4.328125,13.0,5.0,25,7
839.703125,26.375,324.0,27.0,7304,39,10.9375,4.28125,13.0,5.0,25,7
799.234375,26.015625,299.5,27.0,7304,39,11.078125,4.34375,13.0,5.0,25,7
790.703125,25.765625,299.5,27.0,7304,39,11.203125,4.375,13.0,5.0,25,7
788.546875,25.71875,289.0,27.0,7304,39,11.25,4.390625,13.0,5.0,25,7
806.265625,25.953125,299.5,27.0,7304,39,11.28125,4.40625,13.0,5.0,25,7
814.828125,26.0,314.0,27.0,7304,39,11.0625,4.359375,13.0,5.0,25,7
811.265625,25.8125,299.5,27.0,7304,39,11.234375,4.34375,13.0,5.0,25,7
700.9375,25.6875,289.0,27.0,4165,38,10.984375,4.296875,13.0,5.0,25,7
691.265625,25.453125,266.0,27.0,4165,38,11.140625,4.296875,13.0,5.0,25,7
693.21875,25.65625,266.0,27.0,4165,38,11.34375,4.34375,13.0,5.0,25,7
679.765625,25.59375,266.0,27.0,4165,38,11.15625,4.28125,13.0,5.0,25,6
727.0625,26.28125,285.5,27.0,4165,38,11.34375,4.34375,13.0,5.0,25,6
713.0,26.015625,282.5,27.0,4165,38,11.09375,4.265625,13.0,5.0,25,6
713.6875,26.421875,282.5,27.0,4165,38,11.359375,4.34375,13.0,5.0,25,6
708.390625,25.890625,266.0,27.0,4165,38,10.890625,4.1875,13.0,5.0,25,6
697.65625,25.421875,248.5,27.0,4165,38,10.625,4.09375,13.0,5.0,25,6
682.328125,25.609375,235.0,27.0,4165,38,10.78125,4.140625,13.0,5.0,25,6
